"","MaxGR","DTime","SOD","LagTime","Sample","Media","Replicate"
"169",0.00056981444531001,1216.44367963124,0.115,344.809853831055,"YPDA","YPDA","nine"
"170",0.000851110066838824,814.403691797958,0.115,419.999999999999,"YPDA","YPDA","nine"
"171",0.00530649422379786,130.622431934706,1.861,88.4026014837117,"FY4","SC+GLU","nine"
"172",0.00540244653213355,128.302460086765,1.859,109.629078623214,"FY4","SC+GLU","nine"
"173",0.00440706523838017,157.280898527092,1.814,102.392796633625,"ADE2-GFP","SC+GLU","nine"
"174",0.00450051464656725,154.015092715817,1.836,83.666310831989,"ADE2-GFP","SC+GLU","nine"
"175",0.00496892322798891,139.496456024032,1.749,100.923253920222,"YBR196C-AD","SC+GLU","nine"
"176",0.00483744603897319,143.287837213182,1.804,68.9421806603165,"YBR196C-AD","SC+GLU","nine"
"177",0.00339275647699807,204.302072742116,1.742,105.055715985082,"YBR196C-AD:kan","SC+GLU","nine"
"178",0.00342628010905235,202.303127151988,1.722,121.839919413939,"YBR196C-AD:kan","SC+GLU","nine"
"179",0.000364302351072995,1902.67007203876,0.092,988.081546706987,"SC+GLU","SC+GLU","nine"
"180",0.000360363870140509,1923.46469220036,0.092,359.999999999997,"SC+GLU","SC+GLU","nine"
"181",0.00611843613477338,113.288292186385,1.978,63.4911363311389,"FY4","YPDA","ten"
"182",0.0059095644398429,117.292431213149,1.98,67.1764111570854,"FY4","YPDA","ten"
"183",0.00480446338612623,144.271508564627,1.978,78.2819124199036,"ADE2-GFP","YPDA","ten"
"184",0.00457063993160418,151.652108005075,1.958,75.3329743666597,"ADE2-GFP","YPDA","ten"
"185",0.00531491007931429,130.415598799627,1.986,68.5372744679501,"YBR196C-AD","YPDA","ten"
"186",0.00464378707989302,149.263342318424,1.961,58.2966428679481,"YBR196C-AD","YPDA","ten"
"187",0.00308386182913667,224.765965196954,1.92,60.014611674089,"YBR196C-AD:kan","YPDA","ten"
"188",0.00321793090142157,215.401511652639,1.91,89.9641462327505,"YBR196C-AD:kan","YPDA","ten"
"189",0.000555568416173718,1247.63604334053,0.117,359.491501279882,"YPDA","YPDA","ten"
