"","Date","MaxGR","DTime","EOD","SOD","LagTime","Sample","Media","Replicate","Induction"
"22",20200129,0.00276415331591336,250.762928586293,NA,1.442,191.036562006329,"YER052C","CASE+GAL","1","0"
"23",20200129,0.00328854144033415,210.776477394645,NA,1.602,18.7242884606907,"YAR035C-A","CASE+GAL","1","0"
"24",20200129,0.00314066346510914,220.7008768244,NA,1.5,199.830174247178,"YOR204W","CASE+GAL","1","0"
"25",20200129,0.00313777438472396,220.90408537162,NA,1.596,200.484778857469,"YHR035W","CASE+GAL","1","0"
"26",20200129,0.00320884634874596,216.011334051826,NA,1.542,233.955428475314,"YKL021C","CASE+GAL","1","0"
"27",20200129,0.00318573205080705,217.578619138527,NA,1.726,172.179969508233,"YLL006W-A","CASE+GAL","1","0"
"28",20200129,0.00308444577871325,224.723412336692,NA,1.745,179.527163384924,"REF","CASE+GAL","1","0"
"29",20200129,0.00319026246795016,217.269640828428,NA,1.575,218.508037158196,"YMR168C","CASE+GAL","1","0"
"30",20200129,0.00308492157785476,224.688752393491,NA,1.603,208.194894181279,"YBR196C-A","CASE+GAL","1","0"
"31",20200129,7.79735984212739e-05,8889.51125245017,NA,0.085,899.999999999991,"media","CASE+GAL","2","0"
"32",20200129,0.00282131463501185,245.682339700136,NA,1.446,17.2044262387065,"YER052C","CASE+GAL","2","0"
"33",20200129,0.00311802463064119,222.303305031111,NA,1.601,19.1596005352931,"YAR035C-A","CASE+GAL","2","0"
"34",20200129,0.00312542323623269,221.777061271051,NA,1.523,176.972988344797,"YOR204W","CASE+GAL","2","0"
"35",20200129,0.00326539052618169,212.270837133364,NA,1.646,191.066885947689,"YHR035W","CASE+GAL","2","0"
"36",20200129,0.00326804908196479,212.098154946687,NA,1.586,224.478375427966,"YKL021C","CASE+GAL","2","0"
"37",20200129,0.00321738801995794,215.437857125174,NA,1.686,193.890356869358,"YLL006W-A","CASE+GAL","2","0"
"38",20200129,0.00325803613682165,212.749997683003,NA,1.718,209.811034536202,"REF","CASE+GAL","2","0"
"39",20200129,0.00308758393762811,224.495007929217,NA,1.607,192.784913462858,"YMR168C","CASE+GAL","2","0"
"40",20200129,0.00306310954382729,226.288733929468,NA,1.622,201.578176857009,"YBR196C-A","CASE+GAL","2","0"
"41",20200129,1.81896491025687e-18,381066823582683776,NA,0.083,1953.15129982293,"media","CASE+GAL","1","24"
"42",20200129,0.00354968918734313,195.269823350013,NA,1.809,28.9640204042338,"YER052C","CASE+GAL","1","24"
"43",20200129,0.00319385754500707,217.025077290481,NA,1.176,198.572369279593,"YAR035C-A","CASE+GAL","1","24"
"44",20200129,0.00427375015722346,162.187108525376,NA,1.83,25.3330362285844,"YOR204W","CASE+GAL","1","24"
"45",20200129,0.00337488997377074,205.383637969535,NA,1.876,48.2203951029968,"YHR035W","CASE+GAL","1","24"
"46",20200129,0.00336035820336199,206.271813482998,NA,1.901,28.4936014817596,"YKL021C","CASE+GAL","1","24"
"47",20200129,0.00353208086584481,196.243293086144,NA,1.907,36.8593719314218,"YLL006W-A","CASE+GAL","1","24"
"48",20200129,0.0035242450410423,196.679621447363,NA,1.917,28.4434757010328,"REF","CASE+GAL","1","24"
"49",20200129,0.00323664136365686,214.156312881328,NA,1.816,56.3149999982008,"YMR168C","CASE+GAL","1","24"
"50",20200129,0.0033158254115553,209.04212210462,NA,1.866,39.3196269106063,"YBR196C-A","CASE+GAL","1","24"
"51",20200129,1.53700666047551e-18,450972138497763712,NA,0.083,2022.51854132416,"media","CASE+GAL","2","24"
"52",20200129,0.00370991829505134,186.83623881543,NA,1.859,23.7871588989786,"YER052C","CASE+GAL","2","24"
"53",20200129,0.0031440571117286,220.462655711383,NA,1.331,122.759795702879,"YAR035C-A","CASE+GAL","2","24"
"54",20200129,0.00356232310875729,194.577291109831,NA,1.759,51.3929677082991,"YOR204W","CASE+GAL","2","24"
"55",20200129,0.00335945527014149,206.327253921364,NA,1.892,30.4654833024508,"YHR035W","CASE+GAL","2","24"
"56",20200129,0.0051309281699785,135.091967300499,NA,2.045,26.0690773518029,"YKL021C","CASE+GAL","2","24"
"57",20200129,0.00398053510019595,174.134171188648,NA,1.963,22.6287059947373,"YLL006W-A","CASE+GAL","2","24"
"58",20200129,0.00417671656445181,165.955043839782,NA,1.98,23.0682680401956,"REF","CASE+GAL","2","24"
"59",20200129,0.00317817907926344,218.095696709634,NA,1.871,31.8667801872172,"YMR168C","CASE+GAL","2","24"
"60",20200129,0.00331539145586184,209.069483886862,NA,1.821,78.2650923964524,"YBR196C-A","CASE+GAL","2","24"
