"","Time","cuvette.BLANK..2","cuvette.YBR4.1..3","cuvette.YBR4.1..4","cuvette.YBR4.1..5","cuvette.YBR4.2..6","cuvette.YBR4.2..7","cuvette.YBR4.2..8","cuvette.YBR4.3..9","cuvette.YBR4.3..10","cuvette.YBR4.3..11","cuvette.MEDIA..12","cuvette.MEDIA..13","cuvette.BLANK..14","cuvette.YBR6.1..15","cuvette.YBR6.1..16","cuvette.YBR6.1..17","cuvette.YBR6.2..18","cuvette.YBR6.2..19","cuvette.YBR6.2..20","cuvette.YBR6.3..21","cuvette.YBR6.3..22","cuvette.YBR6.3..23","cuvette.MEDIA..24","cuvette.MEDIA..25","cuvette.BLANK..26","cuvette.REF4.1..27","cuvette.REF4.1..28","cuvette.REF4.1..29","cuvette.REF4.2..30","cuvette.REF4.2..31","cuvette.REF4.2..32","cuvette.REF4.3..33","cuvette.REF4.3..34","cuvette.REF4.3..35","cuvette.MEDIA..36","cuvette.MEDIA..37","cuvette.BLANK..38","cuvette.REF3.1..39","cuvette.REF3.1..40","cuvette.REF3.1..41","cuvette.REF3.2..42","cuvette.REF3.2..43","cuvette.REF3.2..44","cuvette.REF3.3..45","cuvette.REF3.3..46","cuvette.REF3.3..47","cuvette.MEDIA..48","cuvette.MEDIA..49","cuvette.BLANK..50","cuvette.YBR4.1..51","cuvette.YBR4.1..52","cuvette.YBR4.1..53","cuvette.YBR4.2..54","cuvette.YBR4.2..55","cuvette.YBR4.2..56","cuvette.YBR4.3..57","cuvette.YBR4.3..58","cuvette.YBR4.3..59","cuvette.MEDIA..60","cuvette.MEDIA..61","cuvette.BLANK..62","cuvette.YBR6.1..63","cuvette.YBR6.1..64","cuvette.YBR6.1..65","cuvette.YBR6.2..66","cuvette.YBR6.2..67","cuvette.YBR6.2..68","cuvette.YBR6.3..69","cuvette.YBR6.3..70","cuvette.YBR6.3..71","cuvette.MEDIA..72","cuvette.MEDIA..73","cuvette.BLANK..74","cuvette.REF4.1..75","cuvette.REF4.1..76","cuvette.REF4.1..77","cuvette.REF4.2..78","cuvette.REF4.2..79","cuvette.REF4.2..80","cuvette.REF4.3..81","cuvette.REF4.3..82","cuvette.REF4.3..83","cuvette.MEDIA..84","cuvette.MEDIA..85","cuvette.BLANK..86","cuvette.REF3.1..87","cuvette.REF3.1..88","cuvette.REF3.1..89","cuvette.REF3.2..90","cuvette.REF3.2..91","cuvette.REF3.2..92","cuvette.REF3.3..93","cuvette.REF3.3..94","cuvette.REF3.3..95","cuvette.MEDIA..96","cuvette.MEDIA..97"
"27",390,0.006,1.17469025023802,1.24949713908066,1.2510494643909,1.28303673105191,1.28538975035165,1.16786804982986,1.12571824387125,1.13470766448626,1.14296819269128,0.0014178906922539,0.291698622107718,0.0028282421933223,1.10780737953016,1.08628331711974,1.26349476103913,1.1178711742824,1.2124595109099,1.19256842564966,1.14522445114327,1.16635384714394,1.12235309195428,0.0021231190037997,0.0860339321156157,-0.0003456410574216,1.37168485605469,1.11264937962148,1.10966891424295,1.74129113316849,1.08184588267922,1.10929653012029,1.18228648740538,1.06341370117131,1.04616979123917,-0.0045808171251,0.0017705179983936,0.0186660717073728,1.24097249242322,1.23478663301238,1.58283516935001,1.25221419293286,1.37249134429048,1.24872125295247,1.22244962609864,1.22668528069421,1.21015834937503,0.0081133316842008,-0.0042277396116357,0.0038857302277992,1.4725034637142,1.43440916959324,1.33481002536878,2.98471479464509,1.56774432634418,1.69111367071656,1.47042080097828,1.28342878128239,1.3951586472451,0.0305983142559,0.0246358034480301,0.0074089917517632,1.52038183029499,1.46625976294984,1.50855161774798,1.4929897599369,2.1414724550208,1.45671097271291,3.43454024603812,1.37693077803663,1.46709151392947,0.0088175678701056,0.0263902282250856,0.0063522869743713,1.54674424332291,1.60932004183111,1.57678968439583,1.49844829357562,1.03374399748669,1.29442568231448,1.903342413951,1.80115266178988,1.84189462480279,0.0031807644178944,0.0056476869676287,0.192632416519095,1.83247944526924,1.80487596492651,1.71722697068111,1.75774820806875,2.00363811258687,1.76371344855993,1.93867850985477,2.39749054599601,3.10553720217164,-0.0038746887427776,0.254837636992922
"28",405,0.006,1.26778386707451,1.35439571569444,1.33999432258136,1.37531570368092,1.33839824319037,1.24252077921241,1.20288176966621,1.21514620770124,1.23092636587802,0.0052953478570296,0.291698622107718,0.0031807644178944,1.21054176615176,1.17658772333691,1.34798691984276,1.18913764303274,1.28578208789046,1.28421302526604,1.2239892375,1.24988515124615,1.20632659888054,0.0014178906922539,0.0860339321156157,-0.0006984265927467,1.45878424423695,1.21476226121355,1.18532973707089,1.89373302965407,1.15350992208889,1.20135186963243,1.26232598883367,1.16181523565849,1.1216057134371,-0.0045808171251,0.0028282421933223,0.0204226306043673,1.35319306559926,1.32367275490579,1.6996428131459,1.35479670194239,1.47125369433218,1.3455870005133,1.31692995481689,1.3228787377679,1.2861744733848,0.0077611746964125,-0.0035216644982979,0.0038857302277992,1.62024281525654,1.51234911678612,1.42167952887943,3.18516486149927,1.67145534376646,1.81887980271016,1.5651649565352,1.39637766998753,1.50097095173178,0.0298972139486016,0.0260393931201609,0.0074089917517632,1.66433894194325,1.58802677085148,1.60888396231833,1.62725446060775,2.30530485803648,1.56860461088089,3.68118610224529,1.48837869701841,1.58499723983651,0.0084654627353559,0.0274425843120453,0.0049429826479749,1.67279156602139,1.74174704859907,1.725377910901,1.59496298003864,1.12011142757445,1.39922393188224,2.04369085512526,1.92847094944481,1.9887524196759,0.0028282421933223,0.0056476869676287,0.0084654627353559,1.9734464731863,1.9547887607967,1.88846090067353,1.88989783906222,2.15450137485086,1.91974893807578,2.09655075985875,2.60123474227691,3.33545918721123,0.0344526083780433,0.252127202047927
"29",420,0.006,1.37208807400011,1.48712235499486,1.43235241392645,1.49005463278276,1.46293503730699,1.33879718701882,1.3058553384243,1.31692995481689,1.31455356733108,0.0014178906922539,0.288997283888087,0.0035332604226441,1.3058553384243,1.28421302526604,1.47667308927179,1.30506576926963,1.39353403246525,1.38501879675155,1.3240698383107,1.3451871926111,1.3181188172592,0.0021231190037997,0.0853401630349179,-0.0010512385704,1.54930778317096,1.29993833483434,1.26622353521792,2.0180968428725,1.24561954817662,1.2948191279479,1.36121949628589,1.25415633175776,1.21054176615176,-0.0049339213033983,0.0017705179983936,0.0228807540228096,1.45671097271291,1.39597127554174,1.82262526020241,1.43852684144074,1.5940950718202,1.45298264379327,1.38785460278539,1.42783241770215,1.3951586472451,0.0081133316842008,-0.0042277396116357,0.0035332604226441,1.67769618819143,1.64088667517665,1.53183378824391,3.37774399790629,1.80767148976822,1.95576789467581,1.70054204153257,1.49970935888363,1.62024281525654,0.0284947169820672,0.0256885331102208,0.0074089917517632,1.8062734004969,1.72764602763923,1.72265845001294,1.748137202993,2.46519761141591,1.68573941439964,3.9518671396557,1.60148035146501,1.6996428131459,0.0077611746964125,0.0274425843120453,0.0038857302277992,1.79093744262038,1.9014180853056,1.82825225064633,1.73719103202517,1.19600269779684,1.51361601507393,2.17651240980966,2.0781506458706,2.13160661164182,0.0024756937287,0.006,0.0084654627353559,2.15972813507959,2.13575685788252,2.0190965179584,2.01110823771448,2.30202119303507,2.0593527432,2.24079588927673,2.77534124930636,3.55271261206662,0.0007125570968625,0.238563669453511
"30",435,0.006,1.47042080097828,1.57678968439583,1.5241943018045,1.58024274902344,1.55272925206137,1.44967240590487,1.40166567898028,1.39556493463434,1.41717525248865,0.0017705179983936,0.289334983889971,0.0035332604226441,1.40859449904402,1.38299481118492,1.55615463417072,1.38663893894385,1.48502961152731,1.49173149895241,1.40941068156764,1.4307080056104,1.42290911782997,0.0028282421933223,0.0860339321156157,-0.0010512385704,1.67101006966714,1.39028736562822,1.3576050481152,2.15241310549149,1.33281833819928,1.37571939345911,1.45878424423695,1.36483814015957,1.30704005961042,-0.0052870521667584,0.0021231190037997,0.0239338587773163,1.57506464737258,1.53821490977572,1.94452688434168,1.55786879591894,1.70009239336894,1.5651649565352,1.5182658777471,1.5394927642176,1.4913121951137,0.0084654627353559,-0.0042277396116357,0.0031807644178944,1.8551257551413,1.78075705495557,1.63560228341117,3.61571678815757,1.92847094944481,2.11093775657582,1.83294950212193,1.62725446060775,1.72673857356208,0.0302477764333917,0.0256885331102208,0.0070567828300251,1.9352721643875,1.83059995531811,1.8579686054133,1.88080879121096,2.628255819265,1.82168845618545,4.20161627879486,1.73400596278332,1.81794417053752,0.0074089917517632,0.0263902282250856,0.0042381738535875,1.93138388464483,1.99221926217894,2.00811799826971,1.86223793513503,1.2885297945495,1.64618046298377,2.341092530701,2.2537021612953,2.28891978830624,0.0024756937287,0.0056476869676287,0.0109296555668472,2.28130179525359,2.24401757494306,2.15606848939935,2.16915827045271,2.48421881164736,2.21301018456392,2.40030778914357,2.97940207327596,3.79483502248939,-0.0042277396116357,0.249754962019126
"31",450,0.006,1.57678968439583,1.67279156602139,1.6435323923904,1.7086473493779,1.66300650928687,1.52377045497357,1.49047376204911,1.49970935888363,1.52292294059715,0.0038857302277992,0.291023343449556,0.0042381738535875,1.52334666791119,1.49550785633403,1.66967464704293,1.51911208010788,1.59887169411326,1.59236001225247,1.50939509262146,1.53778907923467,1.52334666791119,0.0024756937287,0.0870744250934784,-0.0006984265927467,1.74722348407165,1.47500455014501,1.45588205996964,2.28674138105659,1.42742184005601,1.48670369036479,1.56387610526759,1.44512669836504,1.38461389373465,-0.0045808171251,0.0031807644178944,0.0253376481750375,1.6625624976184,1.61019239225858,2.0644219864173,1.65635328040862,1.81093624330611,1.6835030029053,1.60888396231833,1.63604229136798,1.59713385565021,0.0084654627353559,-0.0035216644982979,0.0042381738535875,1.93575855066121,1.8679398324213,1.75042272713321,3.81741586727481,2.06391468724454,2.22847614149531,1.94794365410043,1.71767921557583,1.83059995531811,0.0312993159949824,0.0263902282250856,0.0070567828300251,2.02359909509911,1.96901718273183,1.97541711786148,2.01759712760983,2.80055779157843,1.94745530837344,4.47321889798631,1.83388983720681,1.93478585622896,0.0081133316842008,0.0291960149112648,0.0038857302277992,2.10424979800719,2.16286837151621,2.13887316181129,1.97098496028173,1.37814263590333,1.73582558515905,2.49000407432809,2.38905320288702,2.42009588699061,0.0028282421933223,0.006,0.0084654627353559,2.4411436694403,2.4223649168473,2.30530485803648,2.30914001498679,2.64214779341159,2.38905320288702,2.54781693341432,3.16841545529871,4.02388894896891,-0.0031686668579688,0.272438059443151
"32",465,0.006,1.67145534376646,1.79140101349396,1.75499904188252,1.82215682153334,1.76233579463148,1.63428264950518,1.57894738205466,1.63604229136798,1.63296360012104,0.0028282421933223,0.294061807139254,0.0038857302277992,1.62769323687996,1.58413222380012,1.79836322626287,1.5867280240047,1.70009239336894,1.7086473493779,1.60757610634101,1.64618046298377,1.6259385194496,0.0028282421933223,0.0877679802192552,-0.0017569419336024,1.85465220846058,1.61019239225858,1.54589021714284,2.47267798134101,1.51784286583522,1.59626531586465,1.68573941439964,1.56001287945846,1.4913121951137,-0.0045808171251,0.0028282421933223,0.0253376481750375,1.79882795134213,1.75866516065787,2.23329124476546,1.80161782103131,1.94452688434168,1.83294950212193,1.71135403222794,1.74585343097113,1.71813152920002,0.0084654627353559,-0.0038746887427776,0.0038857302277992,2.0883594437181,2.0291112373752,1.86128867043224,4.1347762066876,2.19973766397179,2.42747590267799,2.0847825359625,1.8537053392296,1.9645943326593,0.0312993159949824,0.0260393931201609,0.0067045479109704,2.24455483860079,2.09706343577223,2.11815628042939,2.1518912552856,3.02479628471495,2.09655075985875,4.78218171464547,1.99023772699551,2.06492936896446,0.0070567828300251,0.0274425843120453,0.0031807644178944,2.2204671164043,2.3124309097536,2.31627451339494,2.1104227875,1.47042080097828,1.87699002128314,2.69274096307324,2.5619808790961,2.61021848475259,0.0021231190037997,0.0056476869676287,0.1450511232,2.59167764488028,2.55194204708294,2.44000254698867,2.4617507435345,2.81831366197985,2.54958423133311,2.75341964659027,3.39978252970586,4.2781900338819,-0.0045808171251,0.2913609874131
"33",480,0.006,1.77475765614732,1.89853389290967,1.8584426756787,1.94062671418274,1.88606752615081,1.75637330795588,1.71858391157391,1.7158706481715,1.74996548201433,0.0014178906922539,0.295749522829829,0.0042381738535875,1.73218745173034,1.69604861479533,1.90526797107855,1.7149667764416,1.82168845618545,1.83059995531811,1.73446076414018,1.76004111871691,1.73628066454887,0.0028282421933223,0.0888081530232789,-0.0021098333596071,1.95625758005236,1.71677479449564,1.64573895427031,2.64396385839904,1.62857098337495,1.71677479449564,1.78954716171423,1.6745741296827,1.57635833177538,-0.0045808171251,0.0035332604226441,0.0267410384452227,1.93235548645586,1.87317609408211,2.37000814731756,1.92798573277474,2.07917001241541,1.92168498957036,1.84519693849203,1.8503936481672,1.84236616122718,0.0084654627353559,-0.0038746887427776,0.0049429826479749,2.237041360311,2.17073271213588,1.99966149546312,4.35139738252247,2.4014353588032,2.55902523365808,2.19973766397179,1.9744316360571,2.1171240380508,0.0312993159949824,0.0295466267813019,0.0067045479109704,2.41499622978847,2.2634161334307,2.2742440440933,2.30256823917447,3.21534916279891,2.22794157902133,5.12264033870218,2.09552566195781,2.20397882696882,0.0084654627353559,0.0281440308824511,0.0031807644178944,2.35329489816154,2.46634735422802,2.47152607120096,2.26449728272957,1.6040912922891,2.01260445377219,2.8850239436352,2.7390861872853,2.75716820574568,0.0014178906922539,0.0067045479109704,0.0077611746964125,2.81767803873874,2.75591825330552,2.65366543754771,2.64396385839904,2.9754223717596,2.71120693667201,2.89929061568607,3.63121905208693,4.53609123219874,-0.0031686668579688,0.31564825213901
"34",495,0.006,1.90382368801211,2.02059664229204,2.0086161686203,2.0883594437181,2.00463307573159,1.8684154793877,1.80580751603364,1.8603397057298,1.85228559540589,0.0017705179983936,0.285619762953026,0.0038857302277992,1.83200946218274,1.80301373342346,2.02510142466484,1.84992084774522,1.92653054955412,1.95136427727272,1.84236616122718,1.87699002128314,1.86461241045552,0.0021231190037997,0.0846463080890625,-0.0031686668579688,2.07051608547864,1.82590638557812,1.79093744262038,2.81704252567386,1.75637330795588,1.83718333661246,1.92992706652783,1.77153220152328,1.6879775082264,-0.0063466050694875,0.0028282421933223,0.0270918238008,2.02059664229204,2.01310335501299,2.51382763909265,2.06594438426289,2.1886315795125,2.05024905119002,1.93624501507031,1.9942020847479,1.96263068494228,0.0077611746964125,-0.0035216644982979,0.0045905913202368,2.41329808364345,2.30092737822744,2.15972813507959,4.62229624729646,2.5202478929611,2.75466873364099,2.3963643207128,2.11196795039308,2.23436225640545,0.0298972139486016,0.0277933199991864,0.006,2.51791185233577,2.45314904054759,2.42804427496476,2.46692237325979,3.42267611381268,2.41216646896062,5.40060367077417,2.27153364279191,2.36889127716418,0.0063522869743713,0.0274425843120453,0.0031807644178944,2.56079831583877,2.67437050708016,2.71923865966056,2.41612881020166,1.71994147139605,2.13679528089877,3.07684974731293,2.96152601624475,2.96483007863523,0.0010652370651528,0.0063522869743713,0.0063522869743713,2.9973621205515,2.94965510952325,2.83424010944978,2.84254918558155,3.20549698899889,2.91230766485542,3.11377210686692,3.85800880419963,4.8084488162112,-0.0045808171251,0.254498872924539
"35",510,0.006,2.01460054668327,2.17966944641317,2.11145281086677,2.19973766397179,2.12746187095246,1.98084297595467,1.95185325269484,1.99370625834247,1.96705067735614,0.0081133316842008,0.293049068601487,0.0035332604226441,1.94550271147184,1.89805346231751,2.1586820867488,1.96410330178736,2.05682124181009,2.05125924543852,1.96655924963773,2.07102447009635,1.9813367153549,0.0017705179983936,0.0877679802192552,-0.0031686668579688,2.18493820705911,1.92168498957036,1.89901440007969,2.9569051443375,1.86081415059109,1.96361235022403,2.03463329662399,1.87222336774425,1.80534170418358,-0.0052870521667584,0.0031807644178944,0.0284947169820672,2.15084781529296,2.13679528089877,2.69458325312937,2.22153382217073,2.36554294472955,2.1865205520383,2.06391468724454,2.132643656652,2.0745855053991,0.0084654627353559,-0.0035216644982979,0.0038857302277992,2.56671520339329,2.45200381360303,2.2981944588463,4.87413749841659,2.71676543633427,2.92210014468416,2.53136602468734,2.26503799402102,2.39918060379377,0.0323506341421875,0.0263902282250856,0.006,2.73225119983537,2.62403875704624,2.59525846937499,2.65731044446054,3.66551231245174,2.55784368710517,5.74455350252212,2.39918060379377,2.54369678127858,0.0074089917517632,0.0277933199991864,0.0017705179983936,2.71552946626938,2.86952228363796,2.84510959514208,2.5809573484875,1.83341963276105,2.30420993277776,3.31014714092103,3.12960369746308,3.15728786937014,0.0010652370651528,0.0049429826479749,0.0067045479109704,3.20619992263716,3.16563066198221,3.0234534971625,3.0234534971625,3.36384530381537,3.13650673434133,3.3231456031296,4.10811148991719,5.07661557352973,-0.0059933940295752,0.309243355378193
"36",525,0.006,2.16496360696241,2.30311537783123,2.23918626457046,2.34053895949601,2.28021497948203,2.0883594437181,2.06645201705461,2.10168133152485,2.10887839136102,0.0021231190037997,0.292036247553638,0.0042381738535875,2.1006545390307,2.03563837496006,2.30968826542969,2.08018971480423,2.19074401865182,2.19814869119276,2.0898936686568,2.1001412700096,2.09194048340383,0.0028282421933223,0.0874212133288281,-0.0021098333596071,2.31133357352124,2.06848338297686,1.99767512590882,3.13305371834388,1.9596875904,2.07917001241541,2.16601174851752,2.01559908128898,1.93478585622896,-0.0049339213033983,0.0031807644178944,0.0298972139486016,2.30475734910798,2.30585245958348,2.87016689833048,2.38063738618062,2.50392923858973,2.31297971718186,2.19973766397179,2.24939427983215,2.20026749884554,0.0088175678701056,-0.0035216644982979,0.0038857302277992,2.74406526694118,2.64759881075621,2.46749749073566,5.19698496943941,2.88567124794849,3.13581589141114,2.7081226180608,2.42747590267799,2.56730745228183,0.0337520481933807,0.0270918238008,0.0063522869743713,2.90254064371358,2.78099974470316,2.79423726206755,2.84895354126828,3.90965214226072,2.74593420011395,6.07885675931664,2.5809573484875,2.71985723294273,0.0077611746964125,0.0288453783182625,0.0024756937287,2.89669262279837,3.04972214326629,3.04769515728239,2.7828878711616,1.96263068494228,2.45544067010224,3.55271261206662,3.37188634662073,3.39315895856379,0.0014178906922539,0.0074089917517632,0.0063522869743713,3.42786263487317,3.35072020629242,3.22805144233171,3.24008449796719,3.56723203253699,3.31953085372969,3.56646666679994,4.37933716305428,5.3995322115287,-0.0056402097354081,0.307557370083238
"37",540,0.006,2.33335107255866,2.49521929631464,2.37000814731756,2.50218545702292,2.43259474942834,2.24401757494306,2.19285787075085,2.22153382217073,2.24831821522131,0.0063522869743713,0.294399368410665,0.0031807644178944,2.20610153939627,2.16968299683949,2.45372180094772,2.20610153939627,2.32012267516616,2.31682397155983,2.24294331860567,2.26666067470616,2.23489789716833,0.0024756937287,0.0877679802192552,-0.0028156958015625,2.41896195285575,2.15815919320765,2.13419986970306,3.2885728939114,2.09194048340383,2.18704817663404,2.26936696643099,2.14459445857746,2.05226977108091,-0.0045808171251,0.0088175678701056,0.0291960149112648,2.43943213201307,2.4172617771902,3.02815529424786,2.49579926233091,2.6469927238968,2.46060257388626,2.32728137797685,2.3963643207128,2.35551841178873,0.0088175678701056,-0.0038746887427776,0.0042381738535875,2.91818009334103,2.7961322710085,2.59585563339844,5.55012891734805,3.0843429235272,3.32893571601039,2.8650131104688,2.58512240419209,2.74967497950276,0.0320002193276712,0.0284947169820672,0.0063522869743713,3.10690849538802,2.96284729705893,2.91883315178413,3.0416205300604,4.12615938421064,2.9450486537746,6.37459918576076,2.74033031090817,2.89734195197334,0.0074089917517632,0.0288453783182625,0.0014178906922539,3.10828026474844,3.27639717015664,3.26425726250047,2.94044779192031,2.09296439749662,2.61982678322914,3.7779702838735,3.61184955068478,3.61416949384501,0.0010652370651528,0.0049429826479749,0.006,3.59795501979049,3.56646666679994,3.41306063761279,3.46733624201643,3.78920670261211,3.54661338148287,3.76756056765727,4.62418496305321,5.67393518921239,-0.0059933940295752,0.31430009184907
"38",555,0.006,2.4377214718444,2.60183293615286,2.53253846641292,2.64881129839669,2.5714560494865,2.38175825378141,2.35051762948808,2.35718703876026,2.40482037525926,0.0010652370651528,0.289334983889971,0.0031807644178944,2.3322466496634,2.30038060951877,2.5928708418189,2.36889127716418,2.46117660958946,2.48017502250552,2.34829751165996,2.41556247168326,2.3755982004302,0.0021231190037997,0.0856870582982976,-0.0042277396116357,2.56789980309366,2.31023660865291,2.26936696643099,3.48157538102434,2.22954553570197,2.36889127716418,2.45143134701814,2.28021497948203,2.19497313710415,-0.0059933940295752,0.0021231190037997,0.0316497799520121,2.59705027014823,2.57798538075896,3.2160538052781,2.69274096307324,2.83935117019432,2.64456942239278,2.46347373502286,2.57382892144305,2.49928114770198,0.0084654627353559,-0.0049339213033983,0.0031807644178944,3.09731943283611,2.98537940379034,2.80752303709368,5.8113318416935,3.29718914042978,3.57872835559979,3.06733364959339,2.7703188759048,2.91687431642991,0.0320002193276712,0.0274425843120453,0.0045905913202368,3.37994270817209,3.18516486149927,3.1600668703125,3.24788951308594,4.40651437070583,3.14272971890156,6.72264721943402,2.9503136316792,3.1185837283767,0.0063522869743713,0.0281440308824511,0.000359850767155199,3.34926438457285,3.4928498463843,3.50113635925384,3.17120218199575,2.23543362792009,2.83551721001842,4.00116386331344,3.85230488253538,3.8612712527016,0.000359850767155199,0.0038857302277992,0.0052953478570296,3.8702544909217,3.7803758201856,3.66003919979382,3.6992776558872,3.99948467041681,3.78759984996819,3.97269514822639,4.91171696910146,6.01544470085468,-0.0066998428753728,0.285619762953026
"39",570,0.006,2.61021848475259,2.76092066133821,2.67803698308555,2.81640712276498,2.71244141113745,2.54428507093647,2.4813298959816,2.50276661784022,2.55312156326115,0.0035332604226441,0.293049068601487,0.0028282421933223,2.50741949521406,2.46060257388626,2.72480967364431,2.50044257255817,2.60243123312531,2.63127112575533,2.51324458054999,2.6048254523847,2.52317020075847,0.0028282421933223,0.0877679802192552,-0.0049339213033983,2.70319325232215,2.43145654783435,2.42123020826719,3.65847666239553,2.3941130212149,2.50102343440213,2.58214685215703,2.44571206221938,2.33500840932802,-0.0059933940295752,0.0337520481933807,0.0323506341421875,2.75029882058694,2.76718342460854,3.413799522658,2.88049595671369,2.99936288323765,2.8132317598527,2.6168213420073,2.71244141113745,2.6958119774232,0.0098737279782003,-0.0045808171251,0.0028282421933223,3.3087053671368,3.18586426800768,2.96879874106844,6.15232777383036,3.50415353887031,3.84091749215479,3.27782774735674,2.96879874106844,3.12340119950069,0.0330513901687029,0.0284947169820672,0.0049429826479749,3.56723203253699,3.35873624013289,3.347081596749,3.46883289976692,4.68209316269537,3.37627882491128,7.06447552804163,3.15520488411687,3.31447546008524,0.006,0.0284947169820672,0.0007125570968625,3.53672005434332,3.71823212275577,3.7213987980874,3.38434355349007,2.36889127716418,3.02009856751721,4.2870637818816,4.12013628462495,4.1184167102346,0.000359850767155199,0.0038857302277992,0.0235828489125,4.04671855139287,4.01293421892898,3.88499079048506,3.92285656884454,4.23316575170469,3.98942150118274,4.23844265566406,5.23344005946629,6.29050141197097,-0.0063466050694875,0.322387204474442
"40",585,0.006,2.69950070051546,2.90904916576978,2.82977374351546,2.92602428034022,2.8265867993552,2.65731044446054,2.65063081496502,2.67559224343751,2.70380905016618,0.0056476869676287,0.289672674501563,0.0028282421933223,2.61561989087555,2.61141807304733,2.88696619355643,2.64759881075621,2.75404413604902,2.76342446524481,2.65670268103275,2.7229517050686,2.68905924794299,0.0021231190037997,0.0853401630349179,-0.0052870521667584,2.8592236416,2.61922548765901,2.59227419196316,3.82550671112801,2.5091659713639,2.66156772839676,2.75404413604902,2.5809573484875,2.48421881164736,-0.0063466050694875,0.0017705179983936,0.0341023405056,2.89864094839697,2.92602428034022,3.61262273199068,3.03892374106371,3.17957397531588,2.96879874106844,2.7765979304619,2.89669262279837,2.83679475355751,0.0088175678701056,-0.0045808171251,0.0031807644178944,3.48232610412872,3.38507747189951,3.1949676021,6.42376470825683,3.79081410567655,4.08158647622018,3.51927071126546,3.18446557631261,3.34780906674985,0.0323506341421875,0.0274425843120453,0.0042381738535875,3.8531193107769,3.58640908977079,3.60798563955887,3.68275644534585,4.98055575467221,3.57719379562183,7.43808713242745,3.39978252970586,3.5534756074107,0.0056476869676287,0.0284947169820672,-0.0003456410574216,3.78920670261211,3.959355008842,3.96351989866168,3.63199556631373,2.56730745228183,3.25357524345434,4.54539748525423,4.41560385487289,4.40469830103492,-0.0003456410574216,0.0031807644178944,0.0098737279782003,4.35139738252247,4.2340448648664,4.10039631430183,4.14340762913124,4.47965813006143,4.24724937029599,4.48702648250708,5.50862438806296,6.67291984408235,-0.0070531074674589,0.294061807139254
"41",600,0.006,2.83935117019432,3.04972214326629,2.99469605750306,3.10553720217164,2.99602885758998,2.83551721001842,2.79045019819021,2.8081568999424,2.84190936065478,0.0165573649251,0.291023343449556,0.0024756937287,2.7640506872625,2.7453111145464,3.05919538310524,2.78162901115932,2.93191815146865,2.93585251702226,2.82403923241796,2.89020552424489,2.86887778076014,0.0021231190037997,0.0863807845071,-0.0056402097354081,3.00203218839062,2.72171359499434,2.75279526524452,4.01798724023896,2.68721982177657,2.79423726206755,2.87145646324047,2.78099974470316,2.6451750909192,-0.0066998428753728,0.0014178906922539,0.0337520481933807,3.07276858745162,3.11789599589748,3.80369316474947,3.21253181459531,3.35654853537297,3.12822452717704,2.9103522261167,3.05580943959379,3.00670793536406,0.0081133316842008,-0.0045808171251,0.0021231190037997,3.73091187429422,3.6226862060736,3.38581151727427,6.7778192977047,3.99445051788234,4.3227084954624,3.7213987980874,3.36311505860074,3.55576538262322,0.0316497799520121,0.0288453783182625,0.0042381738535875,4.0577479758594,3.82550671112801,3.81741586727481,3.97353011423556,5.2533167932416,3.81579935890869,7.74961743465785,3.61649063503626,3.79563961901122,0.0049429826479749,0.0281440308824511,0.0228807540228096,4.00284362750569,4.21211147492209,4.18939873627054,3.82550671112801,2.70935602545459,3.45388956075005,4.81137461387907,4.66019003889119,4.67637124623544,0.000359850767155199,0.0031807644178944,0.006,4.61474765955837,4.5138194515341,4.348701242183,4.4219755610931,4.77830024045096,4.4953276597323,4.72807388473917,5.82726941692091,7.0140519969069,-0.0081130621632,0.315311223835881
"42",615,0.006,3.0436443512256,3.23087955941179,3.14203779609093,3.24008449796719,3.16911195566797,2.95492648894567,2.9721091190334,2.96416903670216,3.02144018989318,0.0067045479109704,0.292036247553638,0.0028282421933223,2.93191815146865,2.90709542306319,3.2188735975149,2.95228988416554,3.08502483117126,3.08570685720403,2.96086554784798,3.02144018989318,2.9973621205515,0.0024756937287,0.0867276154929783,-0.0052870521667584,3.14134599334793,2.8940964325387,2.87791100354896,4.16852150386346,2.79676415960549,2.96152601624475,3.0503980399077,2.90839780517931,2.7891887182317,-0.0059933940295752,0.0024756937287,0.0358534358746125,3.23937568893988,3.29575185510991,4.02304541777344,3.40715415397459,3.54661338148287,3.31303218723342,3.0911673298875,3.21957885125524,3.16215238718075,0.0095217004713,-0.0038746887427776,0.0035332604226441,3.96185351713445,3.84172997367646,3.62346125225766,7.09780685071693,4.28795197870398,4.6355304481608,3.97353011423556,3.5917934794752,3.79161801366704,0.0330513901687029,0.0298972139486016,0.0045905913202368,4.39381465955395,4.09440375358278,4.08158647622018,4.1728639455375,5.55122455626713,4.08585527999783,8.00065448023528,3.85067644358081,4.02642040285655,0.006,0.0291960149112648,0.0014178906922539,4.25607094583321,4.50271696714946,4.48057863550736,4.07902693106193,2.88178910616649,3.64833325316064,5.09702934311269,4.98256271973781,4.94354532112753,-0.0006984265927467,0.0035332604226441,0.0063522869743713,4.89388690042113,4.7792703686193,4.63931730539167,4.65259113232956,4.98356644887094,4.73769928623791,5.00871316862912,6.10602901549871,7.32918064870312,-0.0070531074674589,0.317333276871346
